area,perimeter,circularity,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,mean_R,mean_G,mean_B,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity
31761.0,879.7056239843369,0.5157381937891694,0.6561943410274771,1.8112193883956151,2.7344380133283464,3.5188907060732206,6.674322037238163,4.46914876840076,-7.098709871423709,79.07662438519286,75.05056519112952,56.3743492392211,79.6405637254902,0.976698414468263,0.46775622141060264,0.7803933305537297
30868.0,1016.2741658687592,0.37557492057210784,0.6649877778929041,1.9669670989431176,3.3051162984868663,5.544946282458944,10.691049373391596,6.5509719994513045,9.977968124593804,131.4812452156162,80.58825593263587,47.60981755549885,136.51078431372545,0.9715783377053642,0.5204110911881195,0.8096063005325401
35799.0,926.6761862039566,0.5238714780276691,0.7118528406581813,2.263366641469534,2.9920413052052814,4.531781999216873,8.298210825252902,5.693546119902348,9.136892079381248,112.22012492089262,69.26087554687285,40.190242962881435,99.20255821078432,0.9740672350245054,0.4446392806005208,0.7639975198626524
33248.0,1119.906634569168,0.3331284736075019,0.6415648100816412,1.8211578770616184,4.230984331026586,4.292702717763758,8.682008890938883,-5.623114960275504,-8.730854701287521,100.50552069506456,71.29142029685049,54.38340171352721,150.38601409313725,0.969935191100058,0.492438227647895,0.678558418624277
57373.0,1074.450791478157,0.6245171415271175,0.764239339178162,2.8582175519048256,3.2832224842198707,5.990865237239458,-10.753241008142721,-7.469458567895803,-10.806915604216686,128.1221625926839,101.89429768835454,79.8682229344054,232.05361519607845,0.9529013474807859,0.19398449845455187,0.5447177474722555
18184.5,870.8843370676041,0.30129385117068835,0.6727372681928039,2.1793467187451028,2.8251452086742685,3.2834817397863127,6.337846148534688,4.560533510441977,-8.152691737869844,92.8608457816116,72.96309699137386,52.81380180938354,178.8673713235294,0.9481568248965445,0.6295910564583636,0.7601956583518218
12130.0,742.6173112392426,0.27640158370247747,0.705634765219564,2.5952712901691046,2.6835414608317025,3.729899169165818,6.939033907287293,5.027758474634731,-7.914796044154921,65.692343387471,61.038561484918795,39.373178654292346,166.8589920343137,0.9224930175667253,0.6625165733659734,0.7824862530613627
14436.0,613.9898949861526,0.4812096081897162,0.6765736459338152,1.872553936147359,2.852931570771399,4.4188844024234015,-8.080402639537045,-5.364330950139201,-8.531641920758409,78.27508877566774,59.99328392774432,44.85776594102208,120.97420343137254,0.9535188069606738,0.5989662903475778,0.7800384843642469
23154.0,925.1025927066803,0.33998213493609414,0.5958566694737844,1.4624560878127721,3.372495430004183,4.314765739049707,8.972446174968882,-5.7503049389927465,-8.163570226100195,86.53276156222621,85.65513902337806,73.69308802508415,270.78446691176475,0.9326279687017407,0.6634700477938908,0.7032640649310393
31241.5,1330.7077099084854,0.22170546334961433,0.5378564842208793,3.3742559517373145,2.095214149055989,2.819529423631044,-5.33650015598602,-4.526353764758379,-5.586777406639561,95.09849359074322,69.37585378785515,38.42135795153292,169.9311427696079,0.9605807549149062,0.5066892639449002,0.7376516658997528
